group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
7,KRT6A,12.900299,7.9467993,4.4835187504760936e-38,3.2965071612875475e-34,0.9672131147540983,0.0313637636516382
7,KRT16,12.836513,7.4294286,1.0238301113697164e-37,4.679329571873287e-34,0.9672131147540983,0.04648557826939233
7,KRT14,12.819643,5.970981,1.2728540147904217e-37,4.679329571873287e-34,0.9672131147540983,0.15177821338560626
7,SFN,12.690408,8.519885,6.683688777592357e-37,1.9656728694899123e-33,0.9508196721311475,0.017362083450014002
7,HSPB1,12.501697,3.8103971,7.307526198561951e-36,1.7909528791642248e-32,0.9836065573770492,0.3805656678801456
7,S100A14,12.458351,8.340069,1.2594793661154436e-35,2.645806296961086e-32,0.9344262295081968,0.019602352282273874
7,PERP,12.308983,5.22485,8.103832029342874e-35,1.4895856248935868e-31,0.9508196721311475,0.1442173060767292
7,CSTA,12.227464,6.238362,2.217539102751928e-34,3.623212500663011e-31,0.9344262295081968,0.09661159339120695
7,CALML3,11.977367,7.6717916,4.669164826739848e-33,6.866006877720946e-30,0.9016393442622951,0.029683562027443294
7,GSTP1,11.683803,2.9832392,1.542383321480441e-31,2.061886067488171e-28,0.9672131147540983,0.504060487258471
7,TXN,11.597605,2.9901662,4.2377443949521105e-31,4.793540871366984e-28,0.9836065573770492,0.4908989078689443
7,FABP5,11.39541,5.134843,4.407545799686687e-30,4.3208640656261816e-27,0.8852459016393442,0.18846261551386168
7,LGALS7B,11.349663,8.411212,7.444929434202877e-30,6.842355458122081e-27,0.8524590163934426,0.01288154578549426
7,DBI,11.300468,3.4663656,1.3051989531129465e-29,1.1289970944426986e-26,0.9508196721311475,0.37832539904788576
7,FXYD3,11.225661,7.12753,3.050961340060617e-29,2.4924659169772985e-26,0.8524590163934426,0.026883225987118453
7,DAPL1,11.108863,8.020803,1.135965806365867e-28,8.791777464531618e-26,0.8360655737704918,0.014561747409689163
